width,height,className,classId,path
177,239,principal_skinner,16,dataset_004298.png
292,393,principal_skinner,16,dataset_004299.png
268,375,ned_flanders,14,dataset_004300.png
153,281,marge_simpson,11,dataset_004301.png
227,365,homer_simpson,7,dataset_004302.png
255,437,bart_simpson,2,dataset_004303.png
315,387,krusty_the_clown,9,dataset_004304.png
175,238,comic_book_guy,5,dataset_004305.png
163,271,ned_flanders,14,dataset_004306.png
127,237,ned_flanders,14,dataset_004307.png
289,416,lisa_simpson,10,dataset_004308.png
187,374,homer_simpson,7,dataset_004309.png
313,471,abraham_grampa_simpson,0,dataset_004310.png
257,294,charles_montgomery_burns,3,dataset_004311.png
216,255,apu_nahasapeemapetilon,1,dataset_004312.png
188,371,homer_simpson,7,dataset_004313.png
204,300,milhouse_van_houten,12,dataset_004314.png
242,340,principal_skinner,16,dataset_004315.png
127,208,bart_simpson,2,dataset_004316.png
319,356,bart_simpson,2,dataset_004317.png
183,206,krusty_the_clown,9,dataset_004318.png
243,379,homer_simpson,7,dataset_004319.png
277,326,chief_wiggum,4,dataset_004320.png
277,343,abraham_grampa_simpson,0,dataset_004321.png
184,303,abraham_grampa_simpson,0,dataset_004322.png
136,198,lisa_simpson,10,dataset_004323.png
308,480,chief_wiggum,4,dataset_004324.png
205,327,bart_simpson,2,dataset_004325.png
241,400,charles_montgomery_burns,3,dataset_004326.png
307,353,krusty_the_clown,9,dataset_004327.png
204,218,charles_montgomery_burns,3,dataset_004328.png
127,152,sideshow_bob,17,dataset_004329.png
152,357,milhouse_van_houten,12,dataset_004330.png
245,363,charles_montgomery_burns,3,dataset_004331.png
335,351,charles_montgomery_burns,3,dataset_004332.png
137,168,chief_wiggum,4,dataset_004333.png
179,291,charles_montgomery_burns,3,dataset_004334.png
186,185,comic_book_guy,5,dataset_004335.png
216,251,principal_skinner,16,dataset_004336.png
229,237,milhouse_van_houten,12,dataset_004337.png
290,312,comic_book_guy,5,dataset_004338.png
151,166,edna_krabappel,6,dataset_004339.png
261,284,homer_simpson,7,dataset_004340.png
160,251,homer_simpson,7,dataset_004341.png
192,295,homer_simpson,7,dataset_004342.png
273,379,bart_simpson,2,dataset_004343.png
139,374,marge_simpson,11,dataset_004344.png
322,362,bart_simpson,2,dataset_004345.png
249,417,bart_simpson,2,dataset_004346.png
228,294,charles_montgomery_burns,3,dataset_004347.png
234,272,lisa_simpson,10,dataset_004348.png
269,397,charles_montgomery_burns,3,dataset_004349.png
249,367,ned_flanders,14,dataset_004350.png
287,361,principal_skinner,16,dataset_004351.png
150,316,bart_simpson,2,dataset_004352.png
272,393,homer_simpson,7,dataset_004353.png
152,231,apu_nahasapeemapetilon,1,dataset_004354.png
385,413,principal_skinner,16,dataset_004355.png
261,284,moe_szyslak,13,dataset_004356.png
141,203,ned_flanders,14,dataset_004357.png
252,300,apu_nahasapeemapetilon,1,dataset_004358.png
310,376,apu_nahasapeemapetilon,1,dataset_004359.png
397,130,bart_simpson,2,dataset_004360.png
205,259,charles_montgomery_burns,3,dataset_004361.png
245,337,bart_simpson,2,dataset_004362.png
216,353,principal_skinner,16,dataset_004363.png
133,146,sideshow_bob,17,dataset_004364.png
175,329,bart_simpson,2,dataset_004365.png
238,377,bart_simpson,2,dataset_004366.png
201,283,principal_skinner,16,dataset_004367.png
213,291,ned_flanders,14,dataset_004368.png
313,415,marge_simpson,11,dataset_004369.png
192,329,homer_simpson,7,dataset_004370.png
232,288,abraham_grampa_simpson,0,dataset_004371.png
176,359,ned_flanders,14,dataset_004372.png
135,129,lisa_simpson,10,dataset_004373.png
186,237,principal_skinner,16,dataset_004374.png
347,460,abraham_grampa_simpson,0,dataset_004375.png
258,280,charles_montgomery_burns,3,dataset_004376.png
251,338,homer_simpson,7,dataset_004377.png
272,429,principal_skinner,16,dataset_004378.png
179,238,krusty_the_clown,9,dataset_004379.png
311,345,sideshow_bob,17,dataset_004380.png
182,359,principal_skinner,16,dataset_004381.png
190,332,nelson_muntz,15,dataset_004382.png
322,336,lisa_simpson,10,dataset_004383.png
421,438,comic_book_guy,5,dataset_004384.png
262,374,abraham_grampa_simpson,0,dataset_004385.png
248,418,abraham_grampa_simpson,0,dataset_004386.png
281,399,lisa_simpson,10,dataset_004387.png
159,270,lisa_simpson,10,dataset_004388.png
190,320,bart_simpson,2,dataset_004389.png
173,280,bart_simpson,2,dataset_004390.png
356,395,milhouse_van_houten,12,dataset_004391.png
255,356,principal_skinner,16,dataset_004392.png
230,404,homer_simpson,7,dataset_004393.png
301,392,homer_simpson,7,dataset_004394.png
217,421,ned_flanders,14,dataset_004395.png
376,378,lisa_simpson,10,dataset_004396.png
284,456,ned_flanders,14,dataset_004397.png
147,158,charles_montgomery_burns,3,dataset_004398.png
279,379,principal_skinner,16,dataset_004399.png
181,488,marge_simpson,11,dataset_004400.png
182,234,chief_wiggum,4,dataset_004401.png
161,220,moe_szyslak,13,dataset_004402.png
292,306,edna_krabappel,6,dataset_004403.png
213,360,ned_flanders,14,dataset_004404.png
305,354,comic_book_guy,5,dataset_004405.png
133,116,comic_book_guy,5,dataset_004406.png
180,258,krusty_the_clown,9,dataset_004407.png
277,412,bart_simpson,2,dataset_004408.png
251,320,principal_skinner,16,dataset_004409.png
195,365,principal_skinner,16,dataset_004410.png
227,257,lisa_simpson,10,dataset_004411.png
165,349,nelson_muntz,15,dataset_004412.png
284,344,lisa_simpson,10,dataset_004413.png
177,280,bart_simpson,2,dataset_004414.png
264,231,principal_skinner,16,dataset_004415.png
146,182,edna_krabappel,6,dataset_004416.png
264,289,lisa_simpson,10,dataset_004417.png
230,382,lisa_simpson,10,dataset_004418.png
482,408,nelson_muntz,15,dataset_004419.png
264,253,comic_book_guy,5,dataset_004420.png
298,383,lisa_simpson,10,dataset_004421.png
129,364,abraham_grampa_simpson,0,dataset_004422.png
283,363,principal_skinner,16,dataset_004423.png
162,396,homer_simpson,7,dataset_004424.png
120,166,edna_krabappel,6,dataset_004425.png
291,417,edna_krabappel,6,dataset_004426.png
168,235,marge_simpson,11,dataset_004427.png
452,476,lisa_simpson,10,dataset_004428.png
281,336,principal_skinner,16,dataset_004429.png
191,314,lisa_simpson,10,dataset_004430.png
207,236,milhouse_van_houten,12,dataset_004431.png
124,199,nelson_muntz,15,dataset_004432.png
209,164,krusty_the_clown,9,dataset_004433.png
183,358,marge_simpson,11,dataset_004434.png
285,355,sideshow_bob,17,dataset_004435.png
367,432,lisa_simpson,10,dataset_004436.png
298,340,charles_montgomery_burns,3,dataset_004437.png
129,225,ned_flanders,14,dataset_004438.png
217,359,lisa_simpson,10,dataset_004439.png
580,422,abraham_grampa_simpson,0,dataset_004440.png
180,268,moe_szyslak,13,dataset_004441.png
217,407,kent_brockman,8,dataset_004442.png
374,358,lisa_simpson,10,dataset_004443.png
236,253,principal_skinner,16,dataset_004444.png
185,231,principal_skinner,16,dataset_004445.png
322,460,homer_simpson,7,dataset_004446.png
280,409,abraham_grampa_simpson,0,dataset_004447.png
279,331,nelson_muntz,15,dataset_004448.png
257,401,milhouse_van_houten,12,dataset_004449.png
168,130,krusty_the_clown,9,dataset_004450.png
134,251,abraham_grampa_simpson,0,dataset_004451.png
189,334,ned_flanders,14,dataset_004452.png
207,274,homer_simpson,7,dataset_004453.png
216,239,edna_krabappel,6,dataset_004454.png
326,447,milhouse_van_houten,12,dataset_004455.png
290,275,krusty_the_clown,9,dataset_004456.png
128,231,ned_flanders,14,dataset_004457.png
216,234,moe_szyslak,13,dataset_004458.png
192,274,apu_nahasapeemapetilon,1,dataset_004459.png
169,408,bart_simpson,2,dataset_004460.png
126,258,ned_flanders,14,dataset_004461.png
195,270,ned_flanders,14,dataset_004462.png
283,377,bart_simpson,2,dataset_004463.png
279,435,marge_simpson,11,dataset_004464.png
265,438,principal_skinner,16,dataset_004465.png
227,349,bart_simpson,2,dataset_004466.png
182,291,milhouse_van_houten,12,dataset_004467.png
204,290,ned_flanders,14,dataset_004468.png
272,307,homer_simpson,7,dataset_004469.png
127,230,abraham_grampa_simpson,0,dataset_004470.png
219,270,abraham_grampa_simpson,0,dataset_004471.png
206,184,charles_montgomery_burns,3,dataset_004472.png
200,297,marge_simpson,11,dataset_004473.png
227,329,abraham_grampa_simpson,0,dataset_004474.png
336,364,abraham_grampa_simpson,0,dataset_004475.png
317,425,homer_simpson,7,dataset_004476.png
196,202,moe_szyslak,13,dataset_004477.png
237,300,comic_book_guy,5,dataset_004478.png
217,354,abraham_grampa_simpson,0,dataset_004479.png
153,324,homer_simpson,7,dataset_004480.png
391,420,edna_krabappel,6,dataset_004481.png
254,481,principal_skinner,16,dataset_004482.png
189,378,charles_montgomery_burns,3,dataset_004483.png
272,338,krusty_the_clown,9,dataset_004484.png
187,297,apu_nahasapeemapetilon,1,dataset_004485.png
180,238,lisa_simpson,10,dataset_004486.png
260,471,charles_montgomery_burns,3,dataset_004487.png
255,385,homer_simpson,7,dataset_004488.png
213,321,krusty_the_clown,9,dataset_004489.png
283,350,charles_montgomery_burns,3,dataset_004490.png
297,394,homer_simpson,7,dataset_004491.png
315,398,ned_flanders,14,dataset_004492.png
136,324,ned_flanders,14,dataset_004493.png
239,386,lisa_simpson,10,dataset_004494.png
256,349,abraham_grampa_simpson,0,dataset_004495.png
124,167,principal_skinner,16,dataset_004496.png
329,419,lisa_simpson,10,dataset_004497.png
125,124,comic_book_guy,5,dataset_004498.png
142,145,kent_brockman,8,dataset_004499.png
240,470,principal_skinner,16,dataset_004500.png
198,215,lisa_simpson,10,dataset_004501.png
190,298,abraham_grampa_simpson,0,dataset_004502.png
238,268,moe_szyslak,13,dataset_004503.png
245,390,principal_skinner,16,dataset_004504.png
185,334,abraham_grampa_simpson,0,dataset_004505.png
230,374,bart_simpson,2,dataset_004506.png
285,355,nelson_muntz,15,dataset_004507.png
387,478,bart_simpson,2,dataset_004508.png
309,355,marge_simpson,11,dataset_004509.png
200,229,bart_simpson,2,dataset_004510.png
227,335,ned_flanders,14,dataset_004511.png
182,403,ned_flanders,14,dataset_004512.png
382,459,lisa_simpson,10,dataset_004513.png
194,168,moe_szyslak,13,dataset_004514.png
138,228,ned_flanders,14,dataset_004515.png
294,361,lisa_simpson,10,dataset_004516.png
313,478,milhouse_van_houten,12,dataset_004517.png
221,263,moe_szyslak,13,dataset_004518.png
239,379,homer_simpson,7,dataset_004519.png
132,244,ned_flanders,14,dataset_004520.png
168,313,ned_flanders,14,dataset_004521.png
275,312,homer_simpson,7,dataset_004522.png
223,282,principal_skinner,16,dataset_004523.png
297,357,comic_book_guy,5,dataset_004524.png
226,300,homer_simpson,7,dataset_004525.png
160,227,moe_szyslak,13,dataset_004526.png
231,290,lisa_simpson,10,dataset_004527.png
161,201,abraham_grampa_simpson,0,dataset_004528.png
357,412,homer_simpson,7,dataset_004529.png
217,345,kent_brockman,8,dataset_004530.png
210,373,chief_wiggum,4,dataset_004531.png
259,334,moe_szyslak,13,dataset_004532.png
166,224,chief_wiggum,4,dataset_004533.png
216,412,edna_krabappel,6,dataset_004534.png
397,358,abraham_grampa_simpson,0,dataset_004535.png
151,346,principal_skinner,16,dataset_004536.png
224,339,ned_flanders,14,dataset_004537.png
261,424,ned_flanders,14,dataset_004538.png
153,481,marge_simpson,11,dataset_004539.png
137,217,sideshow_bob,17,dataset_004540.png
241,394,bart_simpson,2,dataset_004541.png
159,237,lisa_simpson,10,dataset_004542.png
266,451,apu_nahasapeemapetilon,1,dataset_004543.png
299,360,homer_simpson,7,dataset_004544.png
249,373,homer_simpson,7,dataset_004545.png
229,317,nelson_muntz,15,dataset_004546.png
162,188,lisa_simpson,10,dataset_004547.png
254,345,charles_montgomery_burns,3,dataset_004548.png
236,343,homer_simpson,7,dataset_004549.png
191,221,principal_skinner,16,dataset_004550.png
223,365,charles_montgomery_burns,3,dataset_004551.png
202,282,sideshow_bob,17,dataset_004552.png
222,286,ned_flanders,14,dataset_004553.png
274,339,kent_brockman,8,dataset_004554.png
159,320,bart_simpson,2,dataset_004555.png
165,178,moe_szyslak,13,dataset_004556.png
162,301,marge_simpson,11,dataset_004557.png
239,322,edna_krabappel,6,dataset_004558.png
178,135,chief_wiggum,4,dataset_004559.png
227,275,milhouse_van_houten,12,dataset_004560.png
380,377,ned_flanders,14,dataset_004561.png
393,365,abraham_grampa_simpson,0,dataset_004562.png
153,187,principal_skinner,16,dataset_004563.png
463,471,chief_wiggum,4,dataset_004564.png
179,317,homer_simpson,7,dataset_004565.png
171,181,comic_book_guy,5,dataset_004566.png
285,351,abraham_grampa_simpson,0,dataset_004567.png
149,220,charles_montgomery_burns,3,dataset_004568.png
148,159,edna_krabappel,6,dataset_004569.png
200,329,bart_simpson,2,dataset_004570.png
226,315,lisa_simpson,10,dataset_004571.png
296,390,homer_simpson,7,dataset_004572.png
361,359,kent_brockman,8,dataset_004573.png
185,303,homer_simpson,7,dataset_004574.png
210,410,abraham_grampa_simpson,0,dataset_004575.png
246,310,marge_simpson,11,dataset_004576.png
141,225,principal_skinner,16,dataset_004577.png
230,274,ned_flanders,14,dataset_004578.png
141,167,principal_skinner,16,dataset_004579.png
263,331,sideshow_bob,17,dataset_004580.png
228,416,homer_simpson,7,dataset_004581.png
217,300,milhouse_van_houten,12,dataset_004582.png
218,359,marge_simpson,11,dataset_004583.png
324,472,krusty_the_clown,9,dataset_004584.png
161,193,ned_flanders,14,dataset_004585.png
286,403,abraham_grampa_simpson,0,dataset_004586.png
269,406,abraham_grampa_simpson,0,dataset_004587.png
141,221,chief_wiggum,4,dataset_004588.png
220,373,principal_skinner,16,dataset_004589.png
269,396,apu_nahasapeemapetilon,1,dataset_004590.png
308,325,nelson_muntz,15,dataset_004591.png
205,396,ned_flanders,14,dataset_004592.png
294,337,abraham_grampa_simpson,0,dataset_004593.png
197,335,ned_flanders,14,dataset_004594.png
232,379,ned_flanders,14,dataset_004595.png
141,211,abraham_grampa_simpson,0,dataset_004596.png
188,278,lisa_simpson,10,dataset_004597.png
286,437,nelson_muntz,15,dataset_004598.png
263,395,bart_simpson,2,dataset_004599.png
231,358,principal_skinner,16,dataset_004600.png
243,265,charles_montgomery_burns,3,dataset_004601.png
209,415,marge_simpson,11,dataset_004602.png
230,354,homer_simpson,7,dataset_004603.png
188,173,ned_flanders,14,dataset_004604.png
244,326,bart_simpson,2,dataset_004605.png
190,340,homer_simpson,7,dataset_004606.png
237,481,ned_flanders,14,dataset_004607.png
166,203,charles_montgomery_burns,3,dataset_004608.png
132,246,homer_simpson,7,dataset_004609.png
317,379,principal_skinner,16,dataset_004610.png
230,294,lisa_simpson,10,dataset_004611.png
143,397,abraham_grampa_simpson,0,dataset_004612.png
373,420,comic_book_guy,5,dataset_004613.png
277,423,bart_simpson,2,dataset_004614.png
151,213,lisa_simpson,10,dataset_004615.png
251,337,abraham_grampa_simpson,0,dataset_004616.png
298,363,chief_wiggum,4,dataset_004617.png
207,225,lisa_simpson,10,dataset_004618.png
189,308,abraham_grampa_simpson,0,dataset_004619.png
191,298,principal_skinner,16,dataset_004620.png
217,251,moe_szyslak,13,dataset_004621.png
268,424,ned_flanders,14,dataset_004622.png
137,140,moe_szyslak,13,dataset_004623.png
148,195,principal_skinner,16,dataset_004624.png
246,390,principal_skinner,16,dataset_004625.png
293,287,charles_montgomery_burns,3,dataset_004626.png
177,251,abraham_grampa_simpson,0,dataset_004627.png
196,334,abraham_grampa_simpson,0,dataset_004628.png
211,288,krusty_the_clown,9,dataset_004629.png
209,229,moe_szyslak,13,dataset_004630.png
186,254,bart_simpson,2,dataset_004631.png
233,312,abraham_grampa_simpson,0,dataset_004632.png
164,316,marge_simpson,11,dataset_004633.png
250,336,abraham_grampa_simpson,0,dataset_004634.png
205,271,charles_montgomery_burns,3,dataset_004635.png
250,373,abraham_grampa_simpson,0,dataset_004636.png
245,287,charles_montgomery_burns,3,dataset_004637.png
205,387,chief_wiggum,4,dataset_004638.png
156,285,abraham_grampa_simpson,0,dataset_004639.png
203,334,homer_simpson,7,dataset_004640.png
184,302,ned_flanders,14,dataset_004641.png
253,317,bart_simpson,2,dataset_004642.png
160,276,bart_simpson,2,dataset_004643.png
248,266,charles_montgomery_burns,3,dataset_004644.png
301,324,chief_wiggum,4,dataset_004645.png
217,291,edna_krabappel,6,dataset_004646.png
178,354,abraham_grampa_simpson,0,dataset_004647.png
182,237,milhouse_van_houten,12,dataset_004648.png
326,402,milhouse_van_houten,12,dataset_004649.png
389,380,lisa_simpson,10,dataset_004650.png
314,385,bart_simpson,2,dataset_004651.png
269,372,bart_simpson,2,dataset_004652.png
153,160,comic_book_guy,5,dataset_004653.png
250,243,homer_simpson,7,dataset_004654.png
286,450,abraham_grampa_simpson,0,dataset_004655.png
189,165,krusty_the_clown,9,dataset_004656.png
205,320,marge_simpson,11,dataset_004657.png
217,401,ned_flanders,14,dataset_004658.png
305,463,apu_nahasapeemapetilon,1,dataset_004659.png
281,435,marge_simpson,11,dataset_004660.png
323,416,homer_simpson,7,dataset_004661.png
235,359,principal_skinner,16,dataset_004662.png
346,382,lisa_simpson,10,dataset_004663.png
194,368,principal_skinner,16,dataset_004664.png
122,185,lisa_simpson,10,dataset_004665.png
245,248,moe_szyslak,13,dataset_004666.png
225,309,abraham_grampa_simpson,0,dataset_004667.png
326,388,abraham_grampa_simpson,0,dataset_004668.png
183,383,abraham_grampa_simpson,0,dataset_004669.png
310,320,krusty_the_clown,9,dataset_004670.png
448,380,comic_book_guy,5,dataset_004671.png
290,428,ned_flanders,14,dataset_004672.png
167,223,charles_montgomery_burns,3,dataset_004673.png
132,147,ned_flanders,14,dataset_004674.png
259,345,charles_montgomery_burns,3,dataset_004675.png
230,332,abraham_grampa_simpson,0,dataset_004676.png
216,318,nelson_muntz,15,dataset_004677.png
337,474,sideshow_bob,17,dataset_004678.png
215,364,abraham_grampa_simpson,0,dataset_004679.png
232,443,lisa_simpson,10,dataset_004680.png
146,275,bart_simpson,2,dataset_004681.png
252,334,principal_skinner,16,dataset_004682.png
151,270,ned_flanders,14,dataset_004683.png
217,328,ned_flanders,14,dataset_004684.png
190,229,ned_flanders,14,dataset_004685.png
392,420,abraham_grampa_simpson,0,dataset_004686.png
159,254,abraham_grampa_simpson,0,dataset_004687.png
194,208,charles_montgomery_burns,3,dataset_004688.png
200,354,nelson_muntz,15,dataset_004689.png
217,394,marge_simpson,11,dataset_004690.png
154,325,abraham_grampa_simpson,0,dataset_004691.png
196,295,homer_simpson,7,dataset_004692.png
295,349,sideshow_bob,17,dataset_004693.png
207,247,moe_szyslak,13,dataset_004694.png
180,251,ned_flanders,14,dataset_004695.png
269,261,charles_montgomery_burns,3,dataset_004696.png
184,231,sideshow_bob,17,dataset_004697.png
136,217,abraham_grampa_simpson,0,dataset_004698.png
299,378,apu_nahasapeemapetilon,1,dataset_004699.png
438,402,abraham_grampa_simpson,0,dataset_004700.png
193,262,abraham_grampa_simpson,0,dataset_004701.png
141,223,ned_flanders,14,dataset_004702.png
266,339,homer_simpson,7,dataset_004703.png
218,309,bart_simpson,2,dataset_004704.png
176,224,lisa_simpson,10,dataset_004705.png
137,164,comic_book_guy,5,dataset_004706.png
298,284,marge_simpson,11,dataset_004707.png
139,403,marge_simpson,11,dataset_004708.png
297,417,charles_montgomery_burns,3,dataset_004709.png
267,367,ned_flanders,14,dataset_004710.png
381,467,lisa_simpson,10,dataset_004711.png
124,146,lisa_simpson,10,dataset_004712.png
159,232,sideshow_bob,17,dataset_004713.png
207,408,bart_simpson,2,dataset_004714.png
217,171,homer_simpson,7,dataset_004715.png
176,186,ned_flanders,14,dataset_004716.png
209,361,ned_flanders,14,dataset_004717.png
226,285,abraham_grampa_simpson,0,dataset_004718.png
197,258,abraham_grampa_simpson,0,dataset_004719.png
138,237,ned_flanders,14,dataset_004720.png
292,227,apu_nahasapeemapetilon,1,dataset_004721.png
134,300,bart_simpson,2,dataset_004722.png
269,344,ned_flanders,14,dataset_004723.png
220,315,lisa_simpson,10,dataset_004724.png
180,418,marge_simpson,11,dataset_004725.png
253,325,edna_krabappel,6,dataset_004726.png
182,295,nelson_muntz,15,dataset_004727.png
123,190,principal_skinner,16,dataset_004728.png
123,144,lisa_simpson,10,dataset_004729.png
225,316,lisa_simpson,10,dataset_004730.png
358,399,moe_szyslak,13,dataset_004731.png
205,334,abraham_grampa_simpson,0,dataset_004732.png
149,189,marge_simpson,11,dataset_004733.png
235,263,principal_skinner,16,dataset_004734.png
155,141,moe_szyslak,13,dataset_004735.png
385,477,bart_simpson,2,dataset_004736.png
173,286,ned_flanders,14,dataset_004737.png
318,358,lisa_simpson,10,dataset_004738.png
127,185,kent_brockman,8,dataset_004739.png
163,362,marge_simpson,11,dataset_004740.png
344,359,chief_wiggum,4,dataset_004741.png
213,291,marge_simpson,11,dataset_004742.png
197,278,moe_szyslak,13,dataset_004743.png
153,309,marge_simpson,11,dataset_004744.png
213,407,ned_flanders,14,dataset_004745.png
170,245,lisa_simpson,10,dataset_004746.png
183,221,principal_skinner,16,dataset_004747.png
238,384,marge_simpson,11,dataset_004748.png
181,220,moe_szyslak,13,dataset_004749.png
138,270,charles_montgomery_burns,3,dataset_004750.png
143,214,charles_montgomery_burns,3,dataset_004751.png
259,366,abraham_grampa_simpson,0,dataset_004752.png
193,364,ned_flanders,14,dataset_004753.png
226,184,charles_montgomery_burns,3,dataset_004754.png
187,302,ned_flanders,14,dataset_004755.png
247,297,charles_montgomery_burns,3,dataset_004756.png
168,300,chief_wiggum,4,dataset_004757.png
174,268,ned_flanders,14,dataset_004758.png
289,426,homer_simpson,7,dataset_004759.png
236,357,bart_simpson,2,dataset_004760.png
206,336,marge_simpson,11,dataset_004761.png
231,266,charles_montgomery_burns,3,dataset_004762.png
205,324,abraham_grampa_simpson,0,dataset_004763.png
219,292,ned_flanders,14,dataset_004764.png
292,467,apu_nahasapeemapetilon,1,dataset_004765.png
238,342,bart_simpson,2,dataset_004766.png
252,357,homer_simpson,7,dataset_004767.png
203,347,ned_flanders,14,dataset_004768.png
165,280,kent_brockman,8,dataset_004769.png
264,334,charles_montgomery_burns,3,dataset_004770.png
216,330,abraham_grampa_simpson,0,dataset_004771.png
353,331,kent_brockman,8,dataset_004772.png
200,253,principal_skinner,16,dataset_004773.png
162,324,homer_simpson,7,dataset_004774.png
254,375,nelson_muntz,15,dataset_004775.png
151,158,krusty_the_clown,9,dataset_004776.png
352,393,abraham_grampa_simpson,0,dataset_004777.png
140,179,apu_nahasapeemapetilon,1,dataset_004778.png
212,189,milhouse_van_houten,12,dataset_004779.png
213,303,sideshow_bob,17,dataset_004780.png
235,386,bart_simpson,2,dataset_004781.png
124,125,charles_montgomery_burns,3,dataset_004782.png
318,408,charles_montgomery_burns,3,dataset_004783.png
299,351,homer_simpson,7,dataset_004784.png
435,427,ned_flanders,14,dataset_004785.png
233,357,charles_montgomery_burns,3,dataset_004786.png
217,318,marge_simpson,11,dataset_004787.png
176,310,marge_simpson,11,dataset_004788.png
197,313,kent_brockman,8,dataset_004789.png
150,201,lisa_simpson,10,dataset_004790.png
236,328,charles_montgomery_burns,3,dataset_004791.png
166,276,ned_flanders,14,dataset_004792.png
259,300,charles_montgomery_burns,3,dataset_004793.png
175,244,homer_simpson,7,dataset_004794.png
278,388,homer_simpson,7,dataset_004795.png
288,460,milhouse_van_houten,12,dataset_004796.png
232,341,chief_wiggum,4,dataset_004797.png
271,343,homer_simpson,7,dataset_004798.png
253,310,krusty_the_clown,9,dataset_004799.png
133,196,homer_simpson,7,dataset_004800.png
170,270,lisa_simpson,10,dataset_004801.png
143,144,nelson_muntz,15,dataset_004802.png
303,392,apu_nahasapeemapetilon,1,dataset_004803.png
274,339,principal_skinner,16,dataset_004804.png
142,196,charles_montgomery_burns,3,dataset_004805.png
220,303,homer_simpson,7,dataset_004806.png
130,166,bart_simpson,2,dataset_004807.png
382,468,apu_nahasapeemapetilon,1,dataset_004808.png
204,246,principal_skinner,16,dataset_004809.png
348,402,abraham_grampa_simpson,0,dataset_004810.png
301,397,lisa_simpson,10,dataset_004811.png
130,205,edna_krabappel,6,dataset_004812.png
260,354,homer_simpson,7,dataset_004813.png
289,340,principal_skinner,16,dataset_004814.png
471,468,homer_simpson,7,dataset_004815.png
250,377,abraham_grampa_simpson,0,dataset_004816.png
425,356,nelson_muntz,15,dataset_004817.png
363,438,marge_simpson,11,dataset_004818.png
161,208,ned_flanders,14,dataset_004819.png
125,132,edna_krabappel,6,dataset_004820.png
210,233,charles_montgomery_burns,3,dataset_004821.png
152,161,ned_flanders,14,dataset_004822.png
275,382,principal_skinner,16,dataset_004823.png
227,363,abraham_grampa_simpson,0,dataset_004824.png
223,270,abraham_grampa_simpson,0,dataset_004825.png
226,255,krusty_the_clown,9,dataset_004826.png
236,389,charles_montgomery_burns,3,dataset_004827.png
128,243,marge_simpson,11,dataset_004828.png
255,320,abraham_grampa_simpson,0,dataset_004829.png
203,404,kent_brockman,8,dataset_004830.png
208,328,comic_book_guy,5,dataset_004831.png
289,455,bart_simpson,2,dataset_004832.png
219,317,marge_simpson,11,dataset_004833.png
199,319,homer_simpson,7,dataset_004834.png
299,363,chief_wiggum,4,dataset_004835.png
175,219,ned_flanders,14,dataset_004836.png
192,229,charles_montgomery_burns,3,dataset_004837.png
255,301,homer_simpson,7,dataset_004838.png
243,372,kent_brockman,8,dataset_004839.png
187,325,homer_simpson,7,dataset_004840.png
297,354,charles_montgomery_burns,3,dataset_004841.png
188,289,marge_simpson,11,dataset_004842.png
338,463,krusty_the_clown,9,dataset_004843.png
183,256,lisa_simpson,10,dataset_004844.png
221,406,principal_skinner,16,dataset_004845.png
229,434,marge_simpson,11,dataset_004846.png
171,225,edna_krabappel,6,dataset_004847.png
233,295,nelson_muntz,15,dataset_004848.png
142,205,bart_simpson,2,dataset_004849.png
242,334,sideshow_bob,17,dataset_004850.png
261,372,ned_flanders,14,dataset_004851.png
152,122,ned_flanders,14,dataset_004852.png
292,433,chief_wiggum,4,dataset_004853.png
181,228,chief_wiggum,4,dataset_004854.png
356,308,comic_book_guy,5,dataset_004855.png
201,365,homer_simpson,7,dataset_004856.png
274,312,nelson_muntz,15,dataset_004857.png
191,251,homer_simpson,7,dataset_004858.png
259,443,abraham_grampa_simpson,0,dataset_004859.png
278,162,kent_brockman,8,dataset_004860.png
121,182,edna_krabappel,6,dataset_004861.png
143,184,edna_krabappel,6,dataset_004862.png
145,204,bart_simpson,2,dataset_004863.png
180,201,principal_skinner,16,dataset_004864.png
265,363,apu_nahasapeemapetilon,1,dataset_004865.png
177,274,ned_flanders,14,dataset_004866.png
120,232,apu_nahasapeemapetilon,1,dataset_004867.png
185,190,nelson_muntz,15,dataset_004868.png
394,418,lisa_simpson,10,dataset_004869.png
269,370,homer_simpson,7,dataset_004870.png
265,285,milhouse_van_houten,12,dataset_004871.png
340,346,edna_krabappel,6,dataset_004872.png
188,385,ned_flanders,14,dataset_004873.png
224,236,abraham_grampa_simpson,0,dataset_004874.png
226,352,abraham_grampa_simpson,0,dataset_004875.png
267,408,lisa_simpson,10,dataset_004876.png
320,337,charles_montgomery_burns,3,dataset_004877.png
163,290,ned_flanders,14,dataset_004878.png
142,171,homer_simpson,7,dataset_004879.png
128,126,charles_montgomery_burns,3,dataset_004880.png
261,358,marge_simpson,11,dataset_004881.png
215,376,marge_simpson,11,dataset_004882.png
178,284,kent_brockman,8,dataset_004883.png
287,347,nelson_muntz,15,dataset_004884.png
133,208,homer_simpson,7,dataset_004885.png
179,267,chief_wiggum,4,dataset_004886.png
141,154,abraham_grampa_simpson,0,dataset_004887.png
134,178,milhouse_van_houten,12,dataset_004888.png
458,357,chief_wiggum,4,dataset_004889.png
159,134,charles_montgomery_burns,3,dataset_004890.png
176,245,principal_skinner,16,dataset_004891.png
245,425,homer_simpson,7,dataset_004892.png
